customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
d567ec1c-9950-494f-b619-0071de29b581,41,Male,Premium,8.26,57,North America,Mobile,17.99,1,Crypto,4,0.14,Documentary
140506ea-05e5-40e5-abc3-253581dd24e0,59,Male,Basic,8.85,16,Asia,Tablet,8.99,0,Credit Card,3,0.52,Documentary
c85a5890-a887-41bf-b866-5cd201747ede,28,Female,Premium,4.14,37,South America,Tablet,17.99,1,Gift Card,2,0.11,Documentary
863590b0-7d07-487b-a89c-d4700d8d4e4e,70,Other,Premium,20.54,19,Europe,TV,17.99,0,Crypto,4,1.03,Horror
46bbc44d-525c-498c-bee4-71c73afbc13c,50,Other,Standard,9.9,10,North America,Desktop,13.99,0,Debit Card,2,0.9,Drama
6a061a82-97b7-4d14-b9ae-e7df764684b1,62,Other,Premium,4.03,50,Europe,Mobile,17.99,1,Gift Card,4,0.08,Horror
b5e00f1f-9d09-4429-889f-ade90e1b3cee,51,Other,Premium,1.67,28,Africa,Tablet,17.99,1,Crypto,4,0.06,Action
90826a68-bc7f-4a10-aa24-989fad597c30,27,Other,Basic,12.8,43,North America,TV,8.99,1,Debit Card,2,0.29,Horror
81eb7012-12b8-43df-854b-711a40561be0,63,Other,Standard,17.51,12,South America,Tablet,13.99,0,PayPal,1,1.35,Romance
d1b705c9-acf8-4f48-bd4b-c0fc00234b0f,56,Other,Premium,45.06,6,Africa,Mobile,17.99,0,Gift Card,5,6.44,Action
7cf05bfb-74e6-4c8e-a949-8c4193d254d6,56,Other,Standard,21.77,51,Asia,TV,13.99,0,Credit Card,2,0.42,Drama
d9900693-90bf-43ce-953f-8d1888e0bb1b,57,Male,Premium,12.13,24,Africa,Laptop,17.99,0,Crypto,1,0.49,Romance
94226c99-e3c6-44a8-b8df-d66080b5bf30,64,Other,Standard,3.68,55,South America,Mobile,13.99,1,Crypto,5,0.07,Comedy
a7723da8-3f8e-49df-b973-d9959d8bf844,50,Other,Premium,0.73,24,North America,Tablet,17.99,1,Crypto,2,0.03,Action
5649fe75-6de9-4ecc-86f6-712fdfe3848a,63,Other,Basic,2.37,28,South America,Laptop,8.99,1,Debit Card,5,0.08,Comedy
0afc4baf-0aa5-44c3-b6be-949008d9c2da,47,Other,Standard,13.83,54,Africa,Mobile,13.99,1,Gift Card,3,0.25,Documentary
dd192706-2635-46a1-9559-9ca27f7999b9,27,Female,Premium,15.99,37,Africa,Tablet,17.99,1,Gift Card,2,0.42,Drama
bb20c584-b8c7-4e09-a487-df50428b49ba,21,Male,Basic,21.57,47,North America,Mobile,8.99,1,Debit Card,3,0.45,Comedy
ebaa15ec-5b85-4b6c-8b99-d9ce1cba8577,52,Other,Premium,6.62,56,Asia,Desktop,17.99,1,Gift Card,1,0.12,Comedy
8e1031b6-b98f-4b5a-b035-8d7aafad3c47,27,Other,Standard,20.06,45,Europe,Laptop,13.99,0,Debit Card,4,0.44,Action
cb536c36-8a1e-41b7-ac20-43f09a4cedbd,28,Other,Basic,0.79,40,Asia,Laptop,8.99,1,Gift Card,1,0.02,Action
e623d359-0278-4bfc-82c3-86892eed77a3,18,Male,Standard,3.49,54,Oceania,Laptop,13.99,1,Crypto,3,0.06,Sci-Fi
630f9371-9298-435a-8a66-f24f4bb528fc,19,Other,Premium,8.12,2,Europe,Laptop,17.99,0,PayPal,1,2.71,Action
91bf7b50-f149-4e23-9e93-b614ad58212e,34,Male,Premium,28.39,41,Africa,Laptop,17.99,0,Crypto,2,0.68,Horror
bc11510c-f213-4766-a2c6-904ce8c1512e,63,Male,Basic,1.3,20,Africa,Laptop,8.99,1,Crypto,5,0.06,Horror
1769de71-a047-4194-b2a4-5e0a7ef18add,60,Male,Premium,7.31,21,Africa,Desktop,17.99,0,Gift Card,3,0.33,Horror
8d258669-8a00-4643-9a8b-f004488b0472,24,Male,Standard,3.05,9,North America,TV,13.99,1,Crypto,1,0.3,Action
c1f2945d-92e6-4f96-b443-eb5b7b84220f,34,Other,Premium,8.64,8,Oceania,TV,17.99,0,Gift Card,4,0.96,Action
ff4bc4b3-d731-4cc8-8b4f-221224581e83,55,Female,Basic,17.61,35,South America,Desktop,8.99,1,Gift Card,1,0.49,Comedy
282e622f-a1cc-41a1-8e62-fe70a9375f25,31,Female,Premium,5.68,49,Asia,Laptop,17.99,1,Crypto,2,0.11,Comedy
7928e876-645a-49fe-a21c-9d02944d1523,28,Female,Premium,10.53,23,Asia,Desktop,17.99,0,Credit Card,2,0.44,Horror
629740f1-2ca1-4daf-af46-9b3cb2c6fe63,58,Other,Premium,22.17,40,Europe,Laptop,17.99,0,PayPal,4,0.54,Comedy
a88809ec-5337-4c2d-bee2-480cdcb0ad4d,44,Female,Basic,58.4,26,Oceania,Desktop,8.99,0,Gift Card,1,2.16,Sci-Fi
4f841e9d-dcd6-4e42-818e-c9789756e156,69,Female,Premium,5.8,26,North America,Tablet,17.99,0,PayPal,5,0.21,Romance
33572a9e-8851-48b3-a9b8-9b6a3f88b1d1,42,Female,Premium,9.08,17,Africa,Desktop,17.99,0,Crypto,1,0.5,Documentary
7732d3d5-ded6-4927-86ff-71aa998186f9,52,Female,Basic,17.09,42,South America,TV,8.99,1,Crypto,2,0.4,Action
0b05e78a-8c4b-4097-8bc1-72f52ff1e5d9,50,Male,Premium,12.33,16,South America,Mobile,17.99,0,PayPal,5,0.73,Comedy
12a50fbb-54f6-4bf1-9c0d-db8bc6dfc159,20,Male,Standard,12.93,14,South America,Laptop,13.99,0,Crypto,1,0.86,Drama
480aa107-c976-4ba7-ac36-ee39787e0eda,37,Male,Premium,8.96,42,South America,Laptop,17.99,1,Gift Card,1,0.21,Comedy
16bcce49-e615-4ebb-80e6-bcad0eb613c9,51,Other,Standard,1.1,29,South America,Tablet,13.99,1,Gift Card,3,0.04,Documentary
d95789b7-7e89-4e4c-aa62-f881fff47dd1,49,Female,Premium,3.03,39,Africa,TV,17.99,1,Debit Card,2,0.08,Horror
37eff54d-aa2b-4cc4-8aba-ea192afc459b,40,Male,Basic,9.07,11,Asia,Mobile,8.99,0,Credit Card,1,0.76,Horror
15559746-e817-4930-9bc7-3342d891627e,60,Other,Premium,9.22,45,Oceania,Desktop,17.99,1,Crypto,2,0.2,Documentary
dbfb92e5-f251-4870-9cf1-89bd39cee9bc,44,Female,Premium,5.79,8,South America,TV,17.99,0,Gift Card,3,0.64,Documentary
c1f6a329-e3f2-40d7-a1e2-03175940526b,29,Female,Basic,8.55,40,North America,Tablet,8.99,1,PayPal,1,0.21,Romance
37b9f2c3-372c-4a11-9176-4e66bdc8ea38,30,Male,Premium,1.87,6,Asia,Desktop,17.99,0,Credit Card,2,0.27,Comedy
a092de74-2718-48f3-956a-679b4e32095b,20,Other,Premium,12.02,23,Asia,Desktop,17.99,0,PayPal,1,0.5,Romance
7bf6c6f7-98e4-45d8-bba8-e23ec8e56048,55,Other,Basic,6.2,45,Asia,Laptop,8.99,1,Crypto,4,0.13,Romance
aa0e03bb-5758-4edb-9d50-e2539e629c75,21,Male,Basic,11.16,58,South America,Tablet,8.99,1,Crypto,3,0.19,Romance
97d0f609-4ed9-4c1b-bcfb-443ffb41e275,29,Other,Standard,3.2,54,Asia,Laptop,13.99,1,Gift Card,2,0.06,Documentary
0e10b5dc-491e-4846-8c4f-1c77e212012e,41,Female,Premium,8.44,36,South America,Mobile,17.99,1,Crypto,4,0.23,Drama
61ccaa63-d356-4c51-a436-db45268b829e,28,Other,Standard,8.87,39,Africa,Desktop,13.99,1,PayPal,1,0.22,Documentary
a5b6b29e-7a7e-4f62-9eea-b64ff3861d78,25,Other,Premium,2.9,29,North America,Tablet,17.99,1,Credit Card,2,0.1,Sci-Fi
05c4636f-6e42-4460-9449-9667b4ce9fbd,25,Female,Basic,0.17,58,Africa,Tablet,8.99,1,PayPal,4,0.0,Documentary
146b3e1f-e680-446f-8f4a-54de55694a39,41,Female,Premium,5.24,49,North America,TV,17.99,1,Crypto,2,0.1,Comedy
a1a58d35-7759-4b6e-aeb1-438c26f3b366,67,Other,Standard,10.24,11,South America,Desktop,13.99,0,Debit Card,2,0.85,Romance
1e696e35-8de8-4004-9518-cb7281926da8,49,Male,Basic,9.68,10,North America,Mobile,8.99,0,PayPal,2,0.88,Horror
4ae5d0f2-121d-4820-9404-26032ef97eba,58,Female,Basic,15.28,42,Oceania,TV,8.99,1,Debit Card,1,0.36,Romance
408e8f7f-608c-4b8d-bf43-d68933ab6606,66,Female,Standard,4.96,4,North America,Laptop,13.99,0,Gift Card,1,0.99,Sci-Fi
cce5be2a-9112-4447-93af-db8dd2263ed1,50,Male,Basic,0.3,43,Africa,Laptop,8.99,1,Gift Card,3,0.01,Sci-Fi
3d1d4b0b-7556-4ab7-8a9f-f47e37c61ac1,64,Female,Standard,3.38,38,North America,Laptop,13.99,1,PayPal,2,0.09,Romance
e8444cdf-5d82-4110-9138-1d882576c44e,55,Male,Premium,11.61,21,South America,Desktop,17.99,0,Debit Card,4,0.53,Romance
cb2fa434-022a-42a5-97ea-56caf52190af,40,Female,Premium,2.65,21,Africa,TV,17.99,0,Debit Card,5,0.12,Comedy
25fca800-6c8b-4d78-a43a-ff33ff870ea8,33,Male,Standard,16.27,2,Africa,Desktop,13.99,0,Crypto,2,5.42,Comedy
b6f391a5-6046-41cd-bd2a-bb08cba87ade,35,Other,Basic,2.55,26,Oceania,Tablet,8.99,1,Gift Card,2,0.09,Action
08645725-d1af-4d97-ab3d-2e4f806c7f82,67,Male,Basic,101.06,19,Asia,TV,8.99,0,Credit Card,2,5.05,Documentary
cb43f579-8d20-441e-9de6-2680dee7b966,62,Male,Standard,3.95,54,Oceania,TV,13.99,1,Debit Card,4,0.07,Drama
d778081e-6fc5-4121-bd2c-2d23134b04b8,61,Male,Standard,13.1,45,South America,Desktop,13.99,0,Credit Card,4,0.28,Comedy
a1f04ee3-d220-47e3-aba1-1fcdb769db0a,68,Female,Premium,8.28,47,Europe,Laptop,17.99,1,Debit Card,1,0.17,Romance
997cbf98-32d4-40da-9947-3faefe7425ad,39,Female,Standard,0.12,3,South America,Tablet,13.99,0,Debit Card,3,0.03,Sci-Fi
78d3f793-dcfd-4d7a-acb2-83fa6cdc33c8,66,Other,Premium,6.15,39,Asia,Mobile,17.99,0,Credit Card,4,0.15,Comedy
60e6c533-6c9c-4ca6-a917-a27cbe86aa1d,30,Male,Standard,3.18,27,Oceania,Desktop,13.99,1,Credit Card,1,0.11,Comedy
abb49c7b-8ac5-47b5-a703-ece9fb8d520a,40,Female,Premium,18.01,14,Asia,Desktop,17.99,0,Debit Card,2,1.2,Romance
9a31ef57-a971-484e-a186-29ed435f5442,40,Female,Basic,15.45,58,North America,Laptop,8.99,1,PayPal,2,0.26,Comedy
5673e225-586b-4e99-8613-8aa01162aaf8,23,Other,Standard,5.52,9,Oceania,Mobile,13.99,0,Gift Card,4,0.55,Horror
a18a210b-9083-420a-924e-9719359d2bac,70,Female,Standard,19.11,28,Africa,Laptop,13.99,0,PayPal,4,0.66,Romance
6c6e1e7a-2ba2-4934-bd13-d2ce7afe9b7c,55,Male,Premium,1.08,46,Europe,Tablet,17.99,1,Gift Card,3,0.02,Action
320b668c-0d42-45da-b0ce-12503b250c96,64,Male,Standard,1.29,9,Africa,Mobile,13.99,1,Crypto,1,0.13,Sci-Fi
7f15e45b-1f7a-4fd2-851d-60ab2cb332c1,29,Other,Basic,27.02,9,South America,Mobile,8.99,0,Crypto,3,2.7,Comedy
d4d13760-ac88-41b9-84dd-47c40ba26551,67,Male,Basic,12.0,20,South America,Tablet,8.99,0,PayPal,4,0.57,Comedy
22f87c88-86f3-412d-8fa6-2c15ed0b6573,29,Female,Basic,4.84,49,North America,Desktop,8.99,1,Crypto,3,0.1,Romance
1a57587b-d48d-45d1-8315-92cac73d6e3d,53,Female,Premium,19.37,40,Europe,Tablet,17.99,1,Crypto,4,0.47,Sci-Fi
3abb8f5e-2c86-47ae-a744-e20a7cf52642,67,Male,Standard,23.1,59,Africa,Mobile,13.99,0,Credit Card,3,0.39,Sci-Fi
16bda772-63ea-4e5c-965d-daca311c6a7c,30,Male,Standard,4.99,17,Asia,Tablet,13.99,0,PayPal,5,0.28,Action
98642ab8-58f0-4356-912e-7b4425666afe,37,Female,Basic,28.01,35,Europe,Desktop,8.99,0,PayPal,1,0.78,Sci-Fi
94224e57-69e7-4350-99bb-9740aa185bbd,25,Male,Standard,12.66,25,South America,Desktop,13.99,0,PayPal,5,0.49,Documentary
d949fbce-cb2f-4e7d-90ba-6cfac9f1186f,19,Male,Standard,43.11,9,Europe,Desktop,13.99,0,Debit Card,1,4.31,Comedy
9c0261eb-7cd4-47c0-8548-369d8838d46f,23,Male,Premium,8.41,29,Asia,Tablet,17.99,0,Debit Card,4,0.28,Comedy
137afd34-0646-4d13-ab57-0adf696ce9af,53,Male,Standard,28.91,27,Africa,Mobile,13.99,0,Debit Card,3,1.03,Romance
8e403409-9787-47c1-bf20-402eff1b5288,58,Female,Premium,0.14,54,Asia,Laptop,17.99,1,Debit Card,3,0.0,Horror
da2d3172-12b3-4348-975d-4334d32bd28e,27,Male,Premium,9.6,60,North America,Tablet,17.99,1,Credit Card,1,0.16,Romance
146badc9-8bea-4703-970a-5735ef9e9896,36,Other,Standard,17.04,31,South America,Mobile,13.99,0,Debit Card,2,0.53,Sci-Fi
2f8b0059-b300-4da0-bacc-749ab45c3722,44,Male,Basic,2.84,12,Oceania,Tablet,8.99,1,Debit Card,2,0.22,Horror
cb4abf9b-83d9-4750-b258-e05045a74ae0,55,Female,Premium,0.15,0,South America,TV,17.99,0,PayPal,4,0.15,Documentary
951166de-8d22-49ad-afff-2d0f720aedc8,38,Male,Standard,7.44,34,South America,Mobile,13.99,1,Credit Card,2,0.21,Documentary
135953be-32e3-4fd8-a0ae-8234fdc7a8dc,29,Male,Basic,10.93,59,Asia,Desktop,8.99,1,Crypto,3,0.18,Drama
b3fa7afc-d504-446f-8f32-30c061b305d9,32,Female,Premium,18.58,18,North America,Tablet,17.99,0,Gift Card,5,0.98,Romance
894bdf78-d2ce-4630-ad1c-c770beae1bfd,70,Male,Standard,32.59,7,Asia,Mobile,13.99,0,PayPal,4,4.07,Comedy
73e2a9b9-8d0b-4ad8-87e2-7fe83110c999,30,Male,Premium,46.55,48,North America,Desktop,17.99,0,Crypto,3,0.95,Romance
b8ddfe4f-977c-46d4-b995-fc1756d4ddd9,65,Male,Premium,15.52,0,South America,Mobile,17.99,0,Gift Card,4,15.52,Drama
e2099718-98c9-4ab1-8b20-cdc7184feacf,50,Other,Basic,25.08,53,South America,Desktop,8.99,0,Credit Card,5,0.46,Drama
4d69fd9b-a1e8-48a9-a0b3-ea425eacd7e0,61,Male,Standard,14.2,35,North America,Mobile,13.99,0,PayPal,4,0.39,Horror
dff09d24-0925-4658-95d4-89b6ced8d1ca,39,Other,Premium,15.64,24,Oceania,Desktop,17.99,0,Credit Card,4,0.63,Romance
44d38c32-c73b-4041-9eb6-c850b7ac39c7,25,Female,Basic,22.29,54,Africa,Mobile,8.99,0,Credit Card,5,0.41,Documentary
e42d9b7c-45aa-407a-8bd8-5e0622a2ecbf,29,Male,Basic,8.06,13,North America,Mobile,8.99,0,Credit Card,2,0.58,Romance
b6342efb-3668-4707-9bcd-ae6ba9180b54,57,Male,Basic,4.76,58,Africa,Tablet,8.99,1,Credit Card,1,0.08,Action
3eb2ec73-7f46-4fbc-a330-e4c7400ea6cd,29,Other,Standard,7.29,44,North America,Desktop,13.99,1,Gift Card,3,0.16,Romance
15af8821-bdd5-4c9b-8aff-88435d9efaae,44,Male,Standard,4.2,39,Asia,Laptop,13.99,1,PayPal,3,0.11,Action
ef23baaf-4a7b-41d2-903f-4f772ab31c26,22,Other,Basic,0.91,39,South America,Tablet,8.99,1,Crypto,1,0.02,Drama
a0fc6f9f-8c84-43ef-9dcd-2d0cab4faaf2,33,Male,Basic,3.15,42,North America,Mobile,8.99,1,Crypto,1,0.07,Drama
49d7dd83-0c7b-4f1d-8b1c-1cc13096b151,25,Female,Basic,5.78,45,Europe,Tablet,8.99,1,Credit Card,4,0.13,Sci-Fi
a7678a7a-b501-41b5-b5d3-abf39e61644e,54,Other,Premium,19.95,59,Asia,Mobile,17.99,1,PayPal,1,0.33,Horror
caa9db16-975d-48b6-963d-e6c30c58eeb0,21,Female,Basic,5.49,31,Asia,Mobile,8.99,1,PayPal,2,0.17,Comedy
471fb8cd-4497-4e20-a9c5-cfb8b3729308,19,Other,Premium,1.87,6,South America,Laptop,17.99,1,Debit Card,1,0.27,Action
28994e1c-df97-40f1-9b04-20cb29462486,23,Other,Basic,15.3,49,Asia,Tablet,8.99,1,Gift Card,3,0.31,Romance
6de03854-44a1-40e2-94b7-5fd20db6a39d,19,Female,Standard,0.82,39,South America,Tablet,13.99,1,Debit Card,5,0.02,Drama
14ee7859-5504-41ac-aac7-9bc5d66a0bb9,40,Male,Standard,4.87,19,Europe,Mobile,13.99,1,Debit Card,1,0.24,Drama
25cc756b-6f70-4855-9d3f-36af6724cec5,31,Female,Premium,2.2,43,Europe,Desktop,17.99,1,Debit Card,5,0.05,Drama
6bb1aca9-0bb6-4a2c-a5ea-b04faf91ec09,38,Female,Basic,2.7,49,North America,Mobile,8.99,1,Debit Card,1,0.05,Documentary
ecc5a056-e4b1-4000-a217-e5932f7a3ec1,25,Other,Premium,5.75,7,North America,Laptop,17.99,0,Credit Card,3,0.72,Documentary
33cfe352-95d7-49f7-b368-ce5218758112,39,Male,Premium,9.28,39,Europe,Tablet,17.99,1,Crypto,3,0.23,Horror
7c912f5e-49f4-40e7-a68d-0a8a3ae3bcf9,64,Male,Basic,5.01,49,North America,TV,8.99,1,Debit Card,5,0.1,Action
ed400be4-19d2-4196-aea3-680c798f0e17,21,Other,Standard,8.27,53,Oceania,Mobile,13.99,1,Credit Card,3,0.15,Documentary
e821aafd-dfc3-4ffb-9129-3741f65aef17,32,Other,Standard,3.37,19,Europe,Desktop,13.99,1,Crypto,1,0.17,Action
0b945a37-fe3d-48f3-8bd9-0ce0d58c74de,62,Male,Basic,1.71,13,Oceania,Laptop,8.99,1,PayPal,4,0.12,Drama
6fda8923-b925-4e65-97e4-ed9481d66b44,69,Female,Standard,2.48,55,South America,Laptop,13.99,1,Gift Card,1,0.04,Romance
6df35e17-ca7f-42c2-a978-28b213e921e9,63,Female,Premium,7.58,25,South America,Mobile,17.99,0,PayPal,1,0.29,Horror
5b9b1694-e5d7-49be-af2a-9ee50f968320,23,Female,Premium,18.15,16,Oceania,Laptop,17.99,0,Debit Card,2,1.07,Action
31862a3b-baef-4cf2-9ece-f6bc288b9224,68,Female,Premium,15.56,53,Africa,Laptop,17.99,1,Crypto,3,0.29,Documentary
ed57e399-b34c-447e-ab12-d72946d0fc73,60,Other,Premium,2.0,32,North America,Mobile,17.99,1,Credit Card,5,0.06,Documentary
435c5516-9ca4-4623-8c1b-6e7c568352ca,38,Male,Standard,8.79,17,North America,TV,13.99,0,PayPal,5,0.49,Drama
591e2d65-1b87-48ff-8e68-93917868cd24,61,Male,Premium,13.17,40,Oceania,TV,17.99,1,Crypto,3,0.32,Horror
856b5e64-f982-4156-adb9-f005d6c56ee2,56,Male,Basic,9.9,41,North America,Laptop,8.99,1,PayPal,5,0.24,Drama
ac171460-b30b-48bb-9949-f420e21c3982,33,Other,Basic,8.92,48,North America,Desktop,8.99,1,Crypto,5,0.18,Comedy
86ef9bd7-c8e2-4dc7-8a6f-ec68e57730df,58,Male,Basic,6.35,23,Africa,Laptop,8.99,0,Credit Card,2,0.26,Comedy
2b46513e-8412-4b99-91aa-d614206322d1,41,Female,Premium,0.57,52,North America,Mobile,17.99,1,PayPal,4,0.01,Documentary
aba3a59d-6ff0-4069-bdaf-6847d1148489,45,Female,Premium,15.41,6,Africa,Laptop,17.99,0,Credit Card,3,2.2,Sci-Fi
eaf657b9-53f1-4b33-9521-61b096e9666b,59,Female,Standard,4.17,57,Asia,Tablet,13.99,1,PayPal,4,0.07,Horror
07717e07-d7a1-4bee-8bf5-c51e19276964,24,Other,Basic,11.85,0,Asia,Mobile,8.99,0,Debit Card,3,11.85,Sci-Fi
d2038fcb-1899-4b27-acc7-8bd054f32003,38,Female,Standard,32.31,11,Oceania,Mobile,13.99,0,PayPal,3,2.69,Horror
1bfddb22-4308-411a-897e-1081198500ce,59,Other,Basic,12.4,43,South America,Desktop,8.99,1,Debit Card,3,0.28,Horror
735f5a63-06cb-47d4-8240-138887fdbab6,40,Other,Basic,6.86,1,Oceania,Tablet,8.99,0,Crypto,4,3.43,Sci-Fi
6b6918bb-7f5d-4d77-a829-0b5a803100bd,53,Female,Premium,17.99,0,Europe,Mobile,17.99,0,Crypto,3,17.99,Horror
c6e04c65-8c8b-4cc2-acbe-772bf63edfff,31,Other,Basic,7.64,46,North America,TV,8.99,1,Credit Card,4,0.16,Drama
7de2a54b-751d-44a9-9755-3ed3e90742c0,59,Other,Basic,35.89,11,Oceania,Laptop,8.99,0,Credit Card,4,2.99,Drama
b4b4555b-8433-434f-9383-001239cf8129,58,Female,Basic,8.53,8,North America,Laptop,8.99,0,PayPal,2,0.95,Comedy
97920ba3-ed2d-418c-93f1-bf3d0f0148bc,18,Other,Premium,27.6,11,Africa,Laptop,17.99,0,Debit Card,5,2.3,Romance
850e58a9-93e1-4c1a-a8f8-d8a39ce4e461,20,Male,Premium,8.87,24,Oceania,Laptop,17.99,0,Crypto,1,0.35,Action
d25183cb-ffaa-4b4e-8a22-140d3a21a7de,59,Female,Basic,12.03,33,Asia,TV,8.99,1,Debit Card,1,0.35,Action
6dd067ff-f2b5-423c-8c38-ab5ceab92ff4,28,Female,Premium,16.69,47,South America,Mobile,17.99,1,Debit Card,3,0.35,Romance
4b19503c-673b-4073-bdc1-f672de41d568,48,Other,Premium,1.54,22,Asia,Laptop,17.99,1,Crypto,5,0.07,Sci-Fi
296d587f-e02a-4e4c-a88a-cc31e10823f3,35,Female,Premium,25.2,48,Asia,Tablet,17.99,0,Debit Card,4,0.51,Sci-Fi
2ea80c34-962f-4983-a53a-f5781331d132,46,Other,Basic,4.11,16,South America,Tablet,8.99,1,Credit Card,4,0.24,Action
19da3460-ef3d-4094-aa3f-f168246b42a2,57,Other,Standard,4.81,21,Asia,Desktop,13.99,1,Debit Card,2,0.22,Horror
10ee957b-891f-4fee-8861-eb84aeec2de1,67,Other,Standard,1.93,48,Asia,Mobile,13.99,1,Debit Card,5,0.04,Horror
0427fde9-46c6-469c-bc4a-6d8e39a85df9,67,Male,Standard,0.01,1,South America,Desktop,13.99,0,Crypto,4,0.01,Horror
e35b86c8-465a-4945-8f2d-a6c42b61f6d8,49,Male,Standard,19.77,54,North America,TV,13.99,0,Debit Card,4,0.36,Action
c46cced1-d263-4237-ac16-4248956204f5,48,Male,Premium,2.98,6,South America,TV,17.99,0,Debit Card,2,0.43,Comedy
b91503ef-c830-4d47-986c-6e87d8e718bb,23,Female,Basic,27.77,21,Asia,Laptop,8.99,0,PayPal,2,1.26,Comedy
e7847fc5-4848-485d-8172-53505ff5c1d5,43,Other,Basic,6.86,41,South America,Desktop,8.99,1,PayPal,4,0.16,Documentary
292beacd-895e-4d60-bdc4-69faec93ce66,49,Male,Basic,10.85,27,Asia,Laptop,8.99,0,PayPal,4,0.39,Romance
f6080e6d-2a61-4d67-bb58-6ab35b805bca,65,Male,Standard,10.44,58,Oceania,Laptop,13.99,1,Gift Card,2,0.18,Documentary
c26ca12f-3a9d-4522-ad03-95e1a45137eb,59,Female,Basic,24.62,21,North America,TV,8.99,0,Credit Card,3,1.12,Drama
1112b137-d4fe-448d-9188-af48334fbc53,48,Female,Basic,6.94,52,Asia,Desktop,8.99,1,Debit Card,1,0.13,Action
5b61c411-6055-4022-a40a-b05d1555eac4,21,Male,Standard,4.52,3,Oceania,Mobile,13.99,0,Crypto,3,1.13,Drama
10e961c3-40de-45cb-bcf5-76836ec603d7,61,Male,Premium,1.63,36,Africa,Mobile,17.99,1,Crypto,5,0.04,Drama
bf0363ac-7c6a-4e50-bfb5-ff71151df8f1,34,Female,Basic,12.42,28,North America,Desktop,8.99,0,Credit Card,2,0.43,Documentary
bb04c7d9-f77a-4793-b984-e9d20d7cecb2,51,Male,Standard,38.31,4,Africa,TV,13.99,0,Crypto,5,7.66,Action
0bf99c02-b45f-4b75-a9eb-11aad9c48c54,23,Male,Standard,14.9,40,Asia,Tablet,13.99,1,PayPal,1,0.36,Sci-Fi
10f0eb98-3902-458f-9e2f-24f48f83ae41,30,Other,Premium,7.13,49,South America,Desktop,17.99,1,Debit Card,3,0.14,Romance
b423daa9-5960-4361-8806-025fdd52d654,20,Male,Premium,7.81,53,Oceania,TV,17.99,1,Gift Card,4,0.14,Romance
ee7b619d-8df1-47ce-8ab5-060c29ac3d3e,42,Female,Standard,0.48,5,North America,Desktop,13.99,0,Credit Card,5,0.08,Action
3f260c2f-4b6c-49d7-9617-2f906b933ca8,62,Female,Standard,6.55,52,Asia,Desktop,13.99,0,Debit Card,5,0.12,Sci-Fi
1e5a70bf-83da-4c7b-b76c-606333bfa7aa,49,Male,Premium,29.41,14,Oceania,Desktop,17.99,0,Gift Card,1,1.96,Comedy
f0e1cc4a-8545-4e03-9f16-9e83b65e44aa,41,Female,Basic,32.8,32,Europe,Mobile,8.99,0,Credit Card,2,0.99,Drama
032719c1-eafd-4963-9362-778c661ad881,65,Female,Basic,0.24,28,Asia,Tablet,8.99,1,PayPal,5,0.01,Sci-Fi
041d3c04-aa19-4359-861a-05327029f960,34,Other,Standard,33.38,53,Africa,TV,13.99,0,Debit Card,5,0.62,Romance
d32f3fc2-f9df-45b7-bd91-4ed789bd17bb,32,Other,Standard,14.18,59,South America,Laptop,13.99,1,Debit Card,1,0.24,Comedy
752d1403-7fc8-46d1-8532-f861147b73dc,33,Other,Standard,6.97,44,Asia,Tablet,13.99,1,PayPal,3,0.15,Romance
28652897-1058-46fd-a152-0acea9e9284f,47,Female,Basic,6.39,54,Asia,TV,8.99,1,Crypto,4,0.12,Documentary
d6c4c6fc-d6ac-4f13-9518-103cc3cd52c6,33,Other,Premium,6.35,30,Asia,Tablet,17.99,0,Credit Card,5,0.2,Sci-Fi
af17ffdc-f27a-4159-9c8d-addd1bfb0979,67,Other,Standard,2.79,53,Europe,Laptop,13.99,1,PayPal,4,0.05,Documentary
ff583d32-c660-49dd-ba75-54106ef7d44a,20,Female,Basic,47.0,25,South America,Tablet,8.99,0,Debit Card,4,1.81,Romance
85003a46-57ba-4ad5-8240-99d3d8b9ef27,43,Other,Standard,38.84,56,Europe,Mobile,13.99,0,Debit Card,4,0.68,Romance
0c807992-f90b-4e89-85e3-9178d3bae4a8,36,Female,Standard,2.56,6,Africa,Tablet,13.99,0,Debit Card,5,0.37,Comedy
ef6d974d-c79d-4fe6-b2e8-a3d375ea37c8,54,Female,Basic,13.25,49,Europe,Mobile,8.99,1,Debit Card,3,0.27,Action
16241f0a-8cfe-4ded-88f9-12e70315e6aa,26,Other,Standard,12.76,54,Asia,Desktop,13.99,0,Credit Card,4,0.23,Romance
1f0aa18c-1417-4ca7-9895-7dac0baee3ee,25,Male,Standard,26.47,60,North America,TV,13.99,0,PayPal,1,0.43,Action
f229d011-40b4-4e21-ac8e-394de1b4d6bc,37,Male,Standard,1.33,60,Europe,Desktop,13.99,1,Gift Card,5,0.02,Comedy
f0a64ef5-b531-4c85-9f81-5ce41490de02,43,Male,Basic,10.02,50,Europe,TV,8.99,1,Credit Card,1,0.2,Drama
b6b3f022-6564-45d9-a070-90f66db4d09d,69,Male,Basic,7.66,46,Africa,TV,8.99,1,PayPal,3,0.16,Horror
